Species	Protein ID	Family	Genome/EST	Category
Zea mays	GRMZM2G102882_P05	Orphans	Genome	TF
Zea mays	GRMZM2G102882_P06	Orphans	Genome	TF
Zea mays	GRMZM2G106108_P01	Orphans	Genome	TF
Zea mays	GRMZM2G107046_P01	Orphans	Genome	TF
Zea mays	GRMZM2G107595_P01	Orphans	Genome	TF
Zea mays	GRMZM2G108147_P01	Orphans	Genome	TF
Zea mays	GRMZM2G108272_P01	Orphans	Genome	TF
Zea mays	GRMZM2G108694_P01	Orphans	Genome	TF
Zea mays	GRMZM2G108694_P02	Orphans	Genome	TF
Zea mays	GRMZM2G108694_P03	Orphans	Genome	TF
Zea mays	GRMZM2G108694_P04	Orphans	Genome	TF
Zea mays	GRMZM2G108694_P05	Orphans	Genome	TF
Zea mays	GRMZM2G110541_P01	Orphans	Genome	TF
Zea mays	GRMZM2G111444_P03	Orphans	Genome	TF
Zea mays	GRMZM2G114565_P01	Orphans	Genome	TF
Zea mays	GRMZM2G114830_P01	Orphans	Genome	TF
Zea mays	GRMZM2G114830_P02	Orphans	Genome	TF
Zea mays	GRMZM2G114830_P03	Orphans	Genome	TF
Zea mays	GRMZM2G116475_P01	Orphans	Genome	TF
Zea mays	GRMZM2G118884_P01	Orphans	Genome	TF
Zea mays	GRMZM2G121016_P01	Orphans	Genome	TF
Zea mays	GRMZM2G121211_P01	Orphans	Genome	TF
Zea mays	GRMZM2G121211_P02	Orphans	Genome	TF
Zea mays	GRMZM2G122697_P02	Orphans	Genome	TF
Zea mays	GRMZM2G122796_P01	Orphans	Genome	TF
Zea mays	GRMZM2G122796_P02	Orphans	Genome	TF
Zea mays	GRMZM2G123468_P02	Orphans	Genome	TF
Zea mays	GRMZM2G123550_P01	Orphans	Genome	TF
Zea mays	GRMZM2G125943_P01	Orphans	Genome	TF
Zea mays	GRMZM2G126026_P01	Orphans	Genome	TF
Zea mays	GRMZM2G127426_P01	Orphans	Genome	TF
Zea mays	GRMZM2G128206_P01	Orphans	Genome	TF
Zea mays	GRMZM2G128206_P02	Orphans	Genome	TF
Zea mays	GRMZM2G128206_P04	Orphans	Genome	TF
Zea mays	GRMZM2G128206_P05	Orphans	Genome	TF
Zea mays	GRMZM2G128207_P01	Orphans	Genome	TF
Zea mays	GRMZM2G128207_P02	Orphans	Genome	TF
Zea mays	GRMZM2G128505_P01	Orphans	Genome	TF
Zea mays	GRMZM2G129954_P01	Orphans	Genome	TF
Zea mays	GRMZM2G129954_P03	Orphans	Genome	TF
Zea mays	GRMZM2G130580_P01	Orphans	Genome	TF
Zea mays	GRMZM2G131982_P02	Orphans	Genome	TF
Zea mays	GRMZM2G132768_P01	Orphans	Genome	TF
Zea mays	GRMZM2G132918_P01	Orphans	Genome	TF
Zea mays	GRMZM2G132918_P02	Orphans	Genome	TF
Zea mays	GRMZM2G133555_P01	Orphans	Genome	TF
Zea mays	GRMZM2G133555_P02	Orphans	Genome	TF
Zea mays	GRMZM2G134066_P01	Orphans	Genome	TF
Zea mays	GRMZM2G134552_P01	Orphans	Genome	TF
Zea mays	GRMZM2G134552_P02	Orphans	Genome	TF
Zea mays	GRMZM2G134752_P02	Orphans	Genome	TF
Zea mays	GRMZM2G135446_P01	Orphans	Genome	TF
Zea mays	GRMZM2G135446_P02	Orphans	Genome	TF
Zea mays	GRMZM2G136167_P01	Orphans	Genome	TF
Zea mays	GRMZM2G137683_P01	Orphans	Genome	TF
Zea mays	GRMZM2G138959_P01	Orphans	Genome	TF
Zea mays	GRMZM2G140585_P03	Orphans	Genome	TF
Zea mays	GRMZM2G143326_P01	Orphans	Genome	TF
Zea mays	GRMZM2G143326_P02	Orphans	Genome	TF
Zea mays	GRMZM2G143718_P01	Orphans	Genome	TF
Zea mays	GRMZM2G143718_P02	Orphans	Genome	TF
Zea mays	GRMZM2G146614_P01	Orphans	Genome	TF
Zea mays	GRMZM2G146884_P02	Orphans	Genome	TF
Zea mays	GRMZM2G147628_P01	Orphans	Genome	TF
Zea mays	GRMZM2G147628_P02	Orphans	Genome	TF
Zea mays	GRMZM2G147628_P03	Orphans	Genome	TF
Zea mays	GRMZM2G148056_P01	Orphans	Genome	TF
Zea mays	GRMZM2G148453_P01	Orphans	Genome	TF
Zea mays	GRMZM2G151223_P02	Orphans	Genome	TF
Zea mays	GRMZM2G151694_P01	Orphans	Genome	TF
Zea mays	GRMZM2G151694_P02	Orphans	Genome	TF
Zea mays	GRMZM2G151851_P01	Orphans	Genome	TF
Zea mays	GRMZM2G151851_P02	Orphans	Genome	TF
Zea mays	GRMZM2G151934_P01	Orphans	Genome	TF
Zea mays	GRMZM2G151934_P02	Orphans	Genome	TF
Zea mays	GRMZM2G152661_P01	Orphans	Genome	TF
Zea mays	GRMZM2G153594_P02	Orphans	Genome	TF
Zea mays	GRMZM2G155370_P01	Orphans	Genome	TF
Zea mays	GRMZM2G155767_P01	Orphans	Genome	TF
Zea mays	GRMZM2G156019_P01	Orphans	Genome	TF
Zea mays	GRMZM2G157323_P01	Orphans	Genome	TF
Zea mays	GRMZM2G158140_P01	Orphans	Genome	TF
Zea mays	GRMZM2G158140_P03	Orphans	Genome	TF
Zea mays	GRMZM2G158252_P01	Orphans	Genome	TF
Zea mays	GRMZM2G158523_P02	Orphans	Genome	TF
Zea mays	GRMZM2G158734_P03	Orphans	Genome	TF
Zea mays	GRMZM2G159996_P02	Orphans	Genome	TF
Zea mays	GRMZM2G160198_P01	Orphans	Genome	TF
Zea mays	GRMZM2G160198_P02	Orphans	Genome	TF
Zea mays	GRMZM2G161447_P01	Orphans	Genome	TF
Zea mays	GRMZM2G165991_P01	Orphans	Genome	TF
Zea mays	GRMZM2G165991_P02	Orphans	Genome	TF
Zea mays	GRMZM2G168283_P01	Orphans	Genome	TF
Zea mays	GRMZM2G170034_P02	Orphans	Genome	TF
Zea mays	GRMZM2G170201_P01	Orphans	Genome	TF
Zea mays	GRMZM2G171338_P01	Orphans	Genome	TF
Zea mays	GRMZM2G171479_P01	Orphans	Genome	TF
Zea mays	GRMZM2G171479_P02	Orphans	Genome	TF
Zea mays	GRMZM2G179827_P01	Orphans	Genome	TF
Zea mays	GRMZM2G012262_P01	PBF-2-like	Genome	TF
Zea mays	GRMZM2G012262_P02	PBF-2-like	Genome	TF
Zea mays	GRMZM2G117529_P01	PBF-2-like	Genome	TF
Zea mays	GRMZM2G117529_P03	PBF-2-like	Genome	TF
Zea mays	GRMZM2G117529_P04	PBF-2-like	Genome	TF
Zea mays	GRMZM2G155662_P01	PBF-2-like	Genome	TF
Zea mays	GRMZM2G155662_P02	PBF-2-like	Genome	TF
Zea mays	GRMZM2G155662_P03	PBF-2-like	Genome	TF
Zea mays	AC184784.3_FGP017	PLATZ	Genome	TF
Zea mays	AC203748.3_FGP037	PLATZ	Genome	TF
Zea mays	AC205255.3_FGP036	PLATZ	Genome	TF
Zea mays	GRMZM2G004548_P01	PLATZ	Genome	TF
Zea mays	GRMZM2G006585_P01	PLATZ	Genome	TF
Zea mays	GRMZM2G015694_P01	PLATZ	Genome	TF
Zea mays	GRMZM2G017882_P01	PLATZ	Genome	TF
Zea mays	GRMZM2G043507_P01	PLATZ	Genome	TF
Zea mays	GRMZM2G049987_P01	PLATZ	Genome	TF
Zea mays	GRMZM2G058645_P01	PLATZ	Genome	TF
Zea mays	GRMZM2G058645_P02	PLATZ	Genome	TF
Zea mays	GRMZM2G070295_P01	PLATZ	Genome	TF
Zea mays	GRMZM2G074752_P01	PLATZ	Genome	TF
Zea mays	GRMZM2G077495_P01	PLATZ	Genome	TF
Zea mays	GRMZM2G086403_P01	PLATZ	Genome	TF
Zea mays	GRMZM2G091044_P01	PLATZ	Genome	TF
Zea mays	GRMZM2G094168_P01	PLATZ	Genome	TF
Zea mays	GRMZM2G110353_P01	PLATZ	Genome	TF
Zea mays	GRMZM2G131280_P01	PLATZ	Genome	TF
Zea mays	GRMZM2G149249_P01	PLATZ	Genome	TF
Zea mays	GRMZM2G154620_P01	PLATZ	Genome	TF
Zea mays	GRMZM2G171934_P01	PLATZ	Genome	TF
Zea mays	GRMZM2G004663_P01	RWP-RK	Genome	TF
Zea mays	GRMZM2G012329_P01	RWP-RK	Genome	TF
Zea mays	GRMZM2G012986_P01	RWP-RK	Genome	TF
Zea mays	GRMZM2G012986_P02	RWP-RK	Genome	TF
Zea mays	GRMZM2G027830_P01	RWP-RK	Genome	TF
Zea mays	GRMZM2G031398_P01	RWP-RK	Genome	TF
Zea mays	GRMZM2G031398_P02	RWP-RK	Genome	TF
Zea mays	GRMZM2G035447_P01	RWP-RK	Genome	TF
Zea mays	GRMZM2G042278_P01	RWP-RK	Genome	TF
Zea mays	GRMZM2G046168_P01	RWP-RK	Genome	TF
Zea mays	GRMZM2G048582_P01	RWP-RK	Genome	TF
Zea mays	GRMZM2G048689_P01	RWP-RK	Genome	TF
Zea mays	GRMZM2G057131_P01	RWP-RK	Genome	TF
Zea mays	GRMZM2G057131_P02	RWP-RK	Genome	TF
Zea mays	GRMZM2G057131_P03	RWP-RK	Genome	TF
Zea mays	GRMZM2G057131_P04	RWP-RK	Genome	TF
Zea mays	GRMZM2G071322_P01	RWP-RK	Genome	TF
Zea mays	GRMZM2G071422_P01	RWP-RK	Genome	TF
Zea mays	GRMZM2G071422_P02	RWP-RK	Genome	TF
Zea mays	GRMZM2G077133_P01	RWP-RK	Genome	TF
Zea mays	GRMZM2G094550_P01	RWP-RK	Genome	TF
Zea mays	GRMZM2G105004_P01	RWP-RK	Genome	TF
Zea mays	GRMZM2G105004_P02	RWP-RK	Genome	TF
Zea mays	GRMZM2G105641_P01	RWP-RK	Genome	TF
Zea mays	GRMZM2G109509_P01	RWP-RK	Genome	TF
Zea mays	GRMZM2G109509_P02	RWP-RK	Genome	TF
Zea mays	GRMZM2G157653_P01	RWP-RK	Genome	TF
Zea mays	GRMZM2G157653_P02	RWP-RK	Genome	TF
Zea mays	GRMZM2G172331_P01	RWP-RK	Genome	TF
Zea mays	GRMZM2G175175_P01	RWP-RK	Genome	TF
Zea mays	GRMZM2G175175_P02	RWP-RK	Genome	TF
Zea mays	GRMZM2G176655_P01	RWP-RK	Genome	TF
Zea mays	GRMZM2G056929_P01	S1Fa-like	Genome	TF
Zea mays	GRMZM2G056929_P02	S1Fa-like	Genome	TF
Zea mays	GRMZM2G147424_P02	S1Fa-like	Genome	TF
Zea mays	GRMZM2G006850_P01	SBP	Genome	TF
Zea mays	GRMZM2G015007_P01	SBP	Genome	TF
Zea mays	GRMZM2G020881_P01	SBP	Genome	TF
Zea mays	GRMZM2G020881_P02	SBP	Genome	TF
Zea mays	GRMZM2G024760_P01	SBP	Genome	TF
Zea mays	GRMZM2G024760_P02	SBP	Genome	TF
Zea mays	GRMZM2G036297_P01	SBP	Genome	TF
Zea mays	GRMZM2G040785_P01	SBP	Genome	TF
Zea mays	GRMZM2G058588_P01	SBP	Genome	TF
Zea mays	GRMZM2G061734_P01	SBP	Genome	TF
Zea mays	GRMZM2G065451_P01	SBP	Genome	TF
Zea mays	GRMZM2G065451_P02	SBP	Genome	TF
Zea mays	GRMZM2G067624_P01	SBP	Genome	TF
Zea mays	GRMZM2G067624_P02	SBP	Genome	TF
Zea mays	GRMZM2G075639_P01	SBP	Genome	TF
Zea mays	GRMZM2G080065_P01	SBP	Genome	TF
Zea mays	GRMZM2G081127_P01	SBP	Genome	TF
Zea mays	GRMZM2G081127_P02	SBP	Genome	TF
Zea mays	GRMZM2G090058_P02	SBP	Genome	TF
Zea mays	GRMZM2G097275_P01	SBP	Genome	TF
Zea mays	GRMZM2G097275_P02	SBP	Genome	TF
Zea mays	GRMZM2G097275_P03	SBP	Genome	TF
Zea mays	GRMZM2G097275_P04	SBP	Genome	TF
Zea mays	GRMZM2G098557_P01	SBP	Genome	TF
Zea mays	GRMZM2G101499_P01	SBP	Genome	TF
Zea mays	GRMZM2G101511_P01	SBP	Genome	TF
Zea mays	GRMZM2G101511_P02	SBP	Genome	TF
Zea mays	GRMZM2G102758_P01	SBP	Genome	TF
Zea mays	GRMZM2G106798_P01	SBP	Genome	TF
Zea mays	GRMZM2G106798_P02	SBP	Genome	TF
Zea mays	GRMZM2G108162_P01	SBP	Genome	TF
Zea mays	GRMZM2G109354_P01	SBP	Genome	TF
Zea mays	GRMZM2G113779_P01	SBP	Genome	TF
Zea mays	GRMZM2G114243_P01	SBP	Genome	TF
Zea mays	GRMZM2G114243_P02	SBP	Genome	TF
Zea mays	GRMZM2G114243_P03	SBP	Genome	TF
Zea mays	GRMZM2G114243_P04	SBP	Genome	TF
Zea mays	GRMZM2G114243_P05	SBP	Genome	TF
Zea mays	GRMZM2G114243_P06	SBP	Genome	TF
Zea mays	GRMZM2G114243_P07	SBP	Genome	TF
Zea mays	GRMZM2G126018_P01	SBP	Genome	TF
Zea mays	GRMZM2G126018_P02	SBP	Genome	TF
Zea mays	GRMZM2G126827_P01	SBP	Genome	TF
Zea mays	GRMZM2G133279_P01	SBP	Genome	TF
Zea mays	GRMZM2G133646_P01	SBP	Genome	TF
Zea mays	GRMZM2G138421_P01	SBP	Genome	TF
Zea mays	GRMZM2G145615_P01	SBP	Genome	TF
Zea mays	GRMZM2G145615_P02	SBP	Genome	TF
Zea mays	GRMZM2G148467_P01	SBP	Genome	TF
Zea mays	GRMZM2G154844_P02	SBP	Genome	TF
Zea mays	GRMZM2G156621_P01	SBP	Genome	TF
Zea mays	GRMZM2G156756_P01	SBP	Genome	TF
Zea mays	GRMZM2G160932_P01	SBP	Genome	TF
Zea mays	GRMZM2G160932_P02	SBP	Genome	TF
Zea mays	GRMZM2G163813_P01	SBP	Genome	TF
Zea mays	GRMZM2G163813_P02	SBP	Genome	TF
Zea mays	GRMZM2G163813_P03	SBP	Genome	TF
Zea mays	GRMZM2G168229_P01	SBP	Genome	TF
Zea mays	GRMZM2G168229_P02	SBP	Genome	TF
Zea mays	GRMZM2G168229_P03	SBP	Genome	TF
Zea mays	GRMZM2G169270_P01	SBP	Genome	TF
Zea mays	GRMZM2G169270_P02	SBP	Genome	TF
Zea mays	GRMZM2G003182_P01	Sigma70-like	Genome	TF
Zea mays	GRMZM2G006736_P01	Sigma70-like	Genome	TF
Zea mays	GRMZM2G006736_P02	Sigma70-like	Genome	TF
Zea mays	GRMZM2G006736_P03	Sigma70-like	Genome	TF
Zea mays	GRMZM2G077436_P01	Sigma70-like	Genome	TF
Zea mays	GRMZM2G090783_P01	Sigma70-like	Genome	TF
Zea mays	GRMZM2G098893_P01	Sigma70-like	Genome	TF
Zea mays	GRMZM2G100086_P01	Sigma70-like	Genome	TF
Zea mays	GRMZM2G143392_P01	Sigma70-like	Genome	TF
Zea mays	GRMZM2G144196_P01	Sigma70-like	Genome	TF
Zea mays	GRMZM2G144196_P02	Sigma70-like	Genome	TF
Zea mays	GRMZM2G144196_P03	Sigma70-like	Genome	TF
Zea mays	GRMZM2G164084_P01	Sigma70-like	Genome	TF
Zea mays	GRMZM2G170480_P01	Sigma70-like	Genome	TF
Zea mays	GRMZM2G170480_P02	Sigma70-like	Genome	TF
Zea mays	GRMZM2G017606_P01	SRS	Genome	TF
Zea mays	GRMZM2G034042_P01	SRS	Genome	TF
Zea mays	GRMZM2G042407_P01	SRS	Genome	TF
Zea mays	GRMZM2G042407_P02	SRS	Genome	TF
Zea mays	GRMZM2G054981_P01	SRS	Genome	TF
Zea mays	GRMZM2G077752_P01	SRS	Genome	TF
Zea mays	GRMZM2G080295_P01	SRS	Genome	TF
Zea mays	GRMZM2G097683_P01	SRS	Genome	TF
Zea mays	GRMZM2G106852_P01	SRS	Genome	TF
Zea mays	GRMZM2G108798_P01	SRS	Genome	TF
Zea mays	GRMZM2G114273_P01	SRS	Genome	TF
Zea mays	GRMZM2G135783_P01	SRS	Genome	TF
Zea mays	GRMZM2G135783_P02	SRS	Genome	TF
Zea mays	GRMZM2G149425_P01	SRS	Genome	TF
Zea mays	GRMZM2G160190_P01	SRS	Genome	TF
Zea mays	GRMZM2G160190_P03	SRS	Genome	TF
Zea mays	GRMZM2G163613_P01	SRS	Genome	TF
Zea mays	GRMZM2G179021_P01	SRS	Genome	TF
Zea mays	GRMZM2G006201_P01	TAZ	Genome	TF
Zea mays	GRMZM2G006201_P02	TAZ	Genome	TF
Zea mays	GRMZM2G035123_P01	TAZ	Genome	TF
Zea mays	GRMZM2G035123_P02	TAZ	Genome	TF
Zea mays	GRMZM2G069886_P01	TAZ	Genome	TF
Zea mays	GRMZM2G094748_P01	TAZ	Genome	TF
Zea mays	GRMZM2G109502_P01	TAZ	Genome	TF
Zea mays	GRMZM2G109502_P02	TAZ	Genome	TF
Zea mays	GRMZM2G139977_P01	TAZ	Genome	TF
Zea mays	GRMZM2G139977_P02	TAZ	Genome	TF
Zea mays	GRMZM2G170010_P01	TAZ	Genome	TF
Zea mays	GRMZM2G176332_P01	TAZ	Genome	TF
Zea mays	AC195983.3_FGP042	TCP	Genome	TF
Zea mays	AC199117.2_FGP034	TCP	Genome	TF
Zea mays	AC200257.4_FGP042	TCP	Genome	TF
Zea mays	AC213524.3_FGP026	TCP	Genome	TF
Zea mays	GRMZM2G002591_P01	TCP	Genome	TF
Zea mays	GRMZM2G003944_P01	TCP	Genome	TF
Zea mays	GRMZM2G013570_P01	TCP	Genome	TF
Zea mays	GRMZM2G013570_P02	TCP	Genome	TF
Zea mays	GRMZM2G015037_P01	TCP	Genome	TF
Zea mays	GRMZM2G015037_P02	TCP	Genome	TF
Zea mays	GRMZM2G017111_P01	TCP	Genome	TF
Zea mays	GRMZM2G017592_P01	TCP	Genome	TF
Zea mays	GRMZM2G020805_P01	TCP	Genome	TF
Zea mays	GRMZM2G024639_P01	TCP	Genome	TF
Zea mays	GRMZM2G031639_P01	TCP	Genome	TF
Zea mays	GRMZM2G031905_P01	TCP	Genome	TF
Zea mays	GRMZM2G034638_P01	TCP	Genome	TF
Zea mays	GRMZM2G035944_P01	TCP	Genome	TF
Zea mays	GRMZM2G035944_P02	TCP	Genome	TF
Zea mays	GRMZM2G042977_P01	TCP	Genome	TF
Zea mays	GRMZM2G051561_P01	TCP	Genome	TF
Zea mays	GRMZM2G055024_P01	TCP	Genome	TF
Zea mays	GRMZM2G058841_P01	TCP	Genome	TF
Zea mays	GRMZM2G059636_P01	TCP	Genome	TF
Zea mays	GRMZM2G060319_P01	TCP	Genome	TF
Zea mays	GRMZM2G062711_P01	TCP	Genome	TF
Zea mays	GRMZM2G064628_P01	TCP	Genome	TF
Zea mays	GRMZM2G077755_P01	TCP	Genome	TF
Zea mays	GRMZM2G078077_P01	TCP	Genome	TF
Zea mays	GRMZM2G088440_P01	TCP	Genome	TF
Zea mays	GRMZM2G089361_P01	TCP	Genome	TF
Zea mays	GRMZM2G089638_P01	TCP	Genome	TF
Zea mays	GRMZM2G092214_P01	TCP	Genome	TF
Zea mays	GRMZM2G092214_P02	TCP	Genome	TF
Zea mays	GRMZM2G093895_P01	TCP	Genome	TF
Zea mays	GRMZM2G096610_P01	TCP	Genome	TF
Zea mays	GRMZM2G102538_P01	TCP	Genome	TF
Zea mays	GRMZM2G102538_P03	TCP	Genome	TF
Zea mays	GRMZM2G105287_P01	TCP	Genome	TF
Zea mays	GRMZM2G105287_P02	TCP	Genome	TF
Zea mays	GRMZM2G107031_P01	TCP	Genome	TF
Zea mays	GRMZM2G108954_P01	TCP	Genome	TF
Zea mays	GRMZM2G108954_P02	TCP	Genome	TF
Zea mays	GRMZM2G110242_P01	TCP	Genome	TF
Zea mays	GRMZM2G113888_P01	TCP	Genome	TF
Zea mays	GRMZM2G115516_P01	TCP	Genome	TF
Zea mays	GRMZM2G116402_P01	TCP	Genome	TF
Zea mays	GRMZM2G120151_P01	TCP	Genome	TF
Zea mays	GRMZM2G120151_P02	TCP	Genome	TF
Zea mays	GRMZM2G124081_P01	TCP	Genome	TF
Zea mays	GRMZM2G135461_P01	TCP	Genome	TF
Zea mays	GRMZM2G142751_P01	TCP	Genome	TF
Zea mays	GRMZM2G144999_P01	TCP	Genome	TF
Zea mays	GRMZM2G144999_P02	TCP	Genome	TF
Zea mays	GRMZM2G145178_P01	TCP	Genome	TF
Zea mays	GRMZM2G152879_P01	TCP	Genome	TF
Zea mays	GRMZM2G166687_P01	TCP	Genome	TF
Zea mays	GRMZM2G166946_P01	TCP	Genome	TF
Zea mays	GRMZM2G166946_P02	TCP	Genome	TF
Zea mays	GRMZM2G166946_P03	TCP	Genome	TF
Zea mays	GRMZM2G170139_P01	TCP	Genome	TF
Zea mays	GRMZM2G170216_P01	TCP	Genome	TF
Zea mays	GRMZM2G170232_P01	TCP	Genome	TF
Zea mays	GRMZM2G178603_P01	TCP	Genome	TF
Zea mays	GRMZM2G180568_P01	TCP	Genome	TF
Zea mays	AC190838.3_FGP043	Tify	Genome	TF
Zea mays	AC194381.3_FGP030	Tify	Genome	TF
Zea mays	AC196795.4_FGP057	Tify	Genome	TF
Zea mays	AC197764.4_FGP039	Tify	Genome	TF
Zea mays	AC225818.2_FGP031	Tify	Genome	TF
Zea mays	GRMZM2G003227_P01	Tify	Genome	TF
Zea mays	GRMZM2G005954_P01	Tify	Genome	TF
Zea mays	GRMZM2G005954_P02	Tify	Genome	TF
Zea mays	GRMZM2G008222_P01	Tify	Genome	TF
Zea mays	GRMZM2G010999_P01	Tify	Genome	TF
Zea mays	GRMZM2G017219_P01	Tify	Genome	TF
Zea mays	GRMZM2G018219_P01	Tify	Genome	TF
Zea mays	GRMZM2G019526_P01	Tify	Genome	TF
Zea mays	GRMZM2G019526_P02	Tify	Genome	TF
Zea mays	GRMZM2G023701_P01	Tify	Genome	TF
Zea mays	GRMZM2G024680_P01	Tify	Genome	TF
Zea mays	GRMZM2G027807_P01	Tify	Genome	TF
Zea mays	GRMZM2G034252_P01	Tify	Genome	TF
Zea mays	GRMZM2G035621_P01	Tify	Genome	TF
Zea mays	GRMZM2G036288_P01	Tify	Genome	TF
Zea mays	GRMZM2G036351_P01	Tify	Genome	TF
Zea mays	GRMZM2G042708_P01	Tify	Genome	TF
Zea mays	GRMZM2G042778_P01	Tify	Genome	TF
Zea mays	GRMZM2G042778_P02	Tify	Genome	TF
Zea mays	GRMZM2G054689_P01	Tify	Genome	TF
Zea mays	GRMZM2G058529_P01	Tify	Genome	TF
Zea mays	GRMZM2G058529_P02	Tify	Genome	TF
Zea mays	GRMZM2G058529_P03	Tify	Genome	TF
Zea mays	GRMZM2G063632_P01	Tify	Genome	TF
Zea mays	GRMZM2G064775_P01	Tify	Genome	TF
Zea mays	GRMZM2G066020_P01	Tify	Genome	TF
Zea mays	GRMZM2G073122_P01	Tify	Genome	TF
Zea mays	GRMZM2G086920_P01	Tify	Genome	TF
Zea mays	GRMZM2G086920_P02	Tify	Genome	TF
Zea mays	GRMZM2G088049_P01	Tify	Genome	TF
Zea mays	GRMZM2G089736_P01	Tify	Genome	TF
Zea mays	GRMZM2G101769_P01	Tify	Genome	TF
Zea mays	GRMZM2G103469_P01	Tify	Genome	TF
Zea mays	GRMZM2G110131_P02	Tify	Genome	TF
Zea mays	GRMZM2G116614_P01	Tify	Genome	TF
Zea mays	GRMZM2G117513_P01	Tify	Genome	TF
Zea mays	GRMZM2G119744_P01	Tify	Genome	TF
Zea mays	GRMZM2G122160_P02	Tify	Genome	TF
Zea mays	GRMZM2G126507_P01	Tify	Genome	TF
Zea mays	GRMZM2G126507_P02	Tify	Genome	TF
Zea mays	GRMZM2G142503_P01	Tify	Genome	TF
Zea mays	GRMZM2G143402_P01	Tify	Genome	TF
Zea mays	GRMZM2G143402_P02	Tify	Genome	TF
Zea mays	GRMZM2G143402_P03	Tify	Genome	TF
Zea mays	GRMZM2G145407_P01	Tify	Genome	TF
Zea mays	GRMZM2G145412_P01	Tify	Genome	TF
Zea mays	GRMZM2G145458_P01	Tify	Genome	TF
Zea mays	GRMZM2G147936_P01	Tify	Genome	TF
Zea mays	GRMZM2G148957_P01	Tify	Genome	TF
Zea mays	GRMZM2G151519_P01	Tify	Genome	TF
Zea mays	GRMZM2G151519_P02	Tify	Genome	TF
Zea mays	GRMZM2G159293_P01	Tify	Genome	TF
Zea mays	GRMZM2G165592_P01	Tify	Genome	TF
Zea mays	GRMZM2G171830_P01	Tify	Genome	TF
Zea mays	GRMZM2G173596_P01	Tify	Genome	TF
Zea mays	AC189746.3_FGP021	Trihelix	Genome	TF
Zea mays	GRMZM2G010773_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G013230_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G016637_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G016649_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G016649_P02	Trihelix	Genome	TF
Zea mays	GRMZM2G016649_P03	Trihelix	Genome	TF
Zea mays	GRMZM2G021831_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G022885_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G023119_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G024056_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G031493_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G031877_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G037128_P02	Trihelix	Genome	TF
Zea mays	GRMZM2G037493_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G037565_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G047370_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G047370_P02	Trihelix	Genome	TF
Zea mays	GRMZM2G049490_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G057395_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G061320_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G061320_P02	Trihelix	Genome	TF
Zea mays	GRMZM2G061320_P03	Trihelix	Genome	TF
Zea mays	GRMZM2G063203_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G063203_P02	Trihelix	Genome	TF
Zea mays	GRMZM2G063203_P03	Trihelix	Genome	TF
Zea mays	GRMZM2G063922_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G066702_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G073893_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G073893_P02	Trihelix	Genome	TF
Zea mays	GRMZM2G078817_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G080583_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G081632_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G092390_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G096229_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G102112_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G103315_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G106252_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G106252_P02	Trihelix	Genome	TF
Zea mays	GRMZM2G111760_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G113585_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G114872_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G134439_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G144752_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G145863_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G152497_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G153575_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G156348_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G157219_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G157219_P02	Trihelix	Genome	TF
Zea mays	GRMZM2G163157_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G169580_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G178791_P01	Trihelix	Genome	TF
Zea mays	GRMZM2G178791_P02	Trihelix	Genome	TF
