id,category,trait,tissue,padj
GRMZM2G430266,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,LMAD,1
GRMZM2G430266,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,GRoot,0.0266407133352242
GRMZM2G430455,Seed Traits,CobWeight,GShoot,0.143505676092963
GRMZM2G430455,Seed Traits,CobWeight,L3Tip,0.000249879549488075
GRMZM2G430685,Metabolite,X.2724705..1.6.anhydro.glucose..15.326,GRoot,1
GRMZM2G430685,Metabolite,X.2724705..1.6.anhydro.glucose..15.326,LMAN,1
GRMZM2G430807,Metabolite,X.439958..D.glucose.6.phosphate.1..21.394,LMAD,0.84473432121987
GRMZM2G430807,Metabolite,X.6106..L.leucine.2..9.945,LMAD,1
GRMZM2G430807,Metabolite,X.700..ethanolamine..9.879,L3Tip,0.00178589059242951
GRMZM2G430807,Metabolite,X.700..ethanolamine..9.879,LMAD,2.44486916804305e-05
GRMZM2G430807,Metabolite,X.738..L.glutamine.2..14.083,LMAD,0.112686453241366
GRMZM2G432060,Development,EarHeight,L3Base,0.00793840815750135
GRMZM2G432060,Metabolite,X.92824..D.malic.acid..12.794..s100,L3Base,0.566820011110265
GRMZM2G432075,Metabolite,X.637542..4.hydroxycinnamic.acid..17.854,Kern,1
GRMZM2G432075,other,EarDiameter,Kern,1
GRMZM2G432335,Metabolite,X.444212..trans.aconitic.acid..15.842..s100,L3Tip,1
GRMZM2G432335,other,NIRStarch,LMAD,1
GRMZM2G432560,Female Inflorescence,EarRowNumber,L3Tip,0.0163146967843923
GRMZM2G432560,Metabolite,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,LMAN,1
GRMZM2G432566,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,L3Tip,1
GRMZM2G432566,Metabolite,X.239..Beta..alanine..1..12.044,L3Tip,1
GRMZM2G432566,Metabolite,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,GRoot,1
GRMZM2G432774,Metabolite,X.12647..L.homoserine.2..12.359,LMAD,1
GRMZM2G432774,Metabolite,X.3037582..mucic.acid..18.907,LMAN,1
GRMZM2G432774,Metabolite,X.448388..D.allose.1..17.278,GRoot,1
GRMZM2G432774,Metabolite,X.5951..L.serine.2..11.174..s100,LMAD,1
GRMZM2G432774,Metabolite,X.6288..L.threonine.2..11.464,LMAD,1
GRMZM2G432774,Metabolite,X.700..ethanolamine..9.879,GRoot,1
GRMZM2G432774,Metabolite,X.791..DL.isoleucine.2..10.225,LMAD,1
GRMZM2G433579,Metabolite,X.204..allantoin.1..17.293,L3Tip,1
GRMZM2G433579,Metabolite,X.700..ethanolamine..9.879,LMAN,1
GRMZM2G433684,Metabolite,X.2724705..1.6.anhydro.glucose..15.326,LMAN,0.102007326756856
GRMZM2G433684,Metabolite,X.938..nicotinic.acid..10.27,L3Tip,1
GRMZM2G434514,Metabolite,X.12647..L.homoserine.2..12.359,Kern,1
GRMZM2G434514,Metabolite,X.6288..L.threonine.2..11.464,Kern,1
GRMZM2G434669,Metabolite,X.1060..pyruvic.acid..6.714,L3Base,0.01421514793158
GRMZM2G434669,Metabolite,X.128869..galactonic.acid.2..18.504,LMAD,1
GRMZM2G436007,Metabolite,X.2724705..1.6.anhydro.glucose..15.326,GRoot,1
GRMZM2G436007,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,GRoot,1
GRMZM2G436804,Metabolite,X.5460673..D.saccharic.acid..18.614,LMAD,1
GRMZM2G436804,Metabolite,X.6537496..chlorogenic.acid.1..26.37,LMAD,1
GRMZM2G436947,Metabolite,X.738..L.glutamine.2..14.083,L3Base,1
GRMZM2G436947,Seed Traits,TotalSeedWeight,LMAN,1
GRMZM2G437119,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,LMAN,1
GRMZM2G437119,Metabolite,X.5321342..beta.sitosterol..28.848,GShoot,1
GRMZM2G437119,Metabolite,X.5321342..beta.sitosterol..28.848,L3Tip,1
GRMZM2G438239,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,LMAN,1
GRMZM2G438239,Metabolite,X.6255..maltose.1..24.702,L3Tip,0.260104021118993
GRMZM2G438239,Metabolite,X.6912..xylitol..15.376,LMAN,1
GRMZM2G438253,Metabolite,X.5321515..stigmasterol..28.442,L3Tip,1
GRMZM2G438253,other,Spikelets.PrimaryBranch,GRoot,0.258561613022893
GRMZM2G438824,Metabolite,X.204..allantoin.1..17.293,GRoot,1
GRMZM2G438824,Metabolite,X.439742..beta.cyano.L.alanine..11.288,GRoot,1
GRMZM2G438824,Metabolite,X.5962..L.lysine.2..17.643,GRoot,1
GRMZM2G439195,Metabolite,X.1060..pyruvic.acid..6.714,Kern,0.727633622696693
GRMZM2G439195,Metabolite,X.6537496..chlorogenic.acid.1..26.37,GShoot,0.169923811385978
GRMZM2G439195,other,Spikelets.MainSpike,LMAD,1
GRMZM2G440452,Female Inflorescence,EarRowNumber,L3Base,1
GRMZM2G440452,Seed Traits,TotalKernelVolume,L3Base,1
GRMZM2G440614,Metabolite,X.6537496..chlorogenic.acid.2..27.18._alt,GRoot,1
GRMZM2G440614,Seed Traits,X20KernelWeight,GRoot,0.548033649291922
GRMZM2G440943,other,NumberofTilleringPlants,Kern,1
GRMZM2G440943,other,TilleringIndex,Kern,1
GRMZM2G441347,Metabolite,X.311..citric.acid..16.615..s100,LMAN,1
GRMZM2G441347,Metabolite,X.444266..maleic.acid..10.323,LMAN,1
GRMZM2G442265,Metabolite,X.239..Beta..alanine..1..12.044,GShoot,1
GRMZM2G442265,Metabolite,X.5984..fructose.1..17.18..s100,GShoot,1
GRMZM2G442265,Metabolite,X.700..ethanolamine..9.879,LMAD,1
GRMZM2G443445,Flowering Time,GDDAnthesis.SilkingInterval,LMAN,1
GRMZM2G443445,Metabolite,X.5321342..beta.sitosterol..28.848,L3Tip,1
GRMZM2G443445,Metabolite,X.5321342..beta.sitosterol..28.848,LMAN,1
GRMZM2G443668,Metabolite,X.2724705..1.6.anhydro.glucose..15.326,GRoot,1
GRMZM2G443668,Metabolite,X.60961..adenosine..23.825,GShoot,1
GRMZM2G443668,other,NumberofTilleringPlants,L3Base,1
GRMZM2G444692,Metabolite,X.204..allantoin.1..17.293,L3Tip,1
GRMZM2G444692,Metabolite,X.6262..L.ornithine.2..16.632,L3Tip,0.868144122245888
GRMZM2G444762,Metabolite,X.12647..L.homoserine.2..12.359,GRoot,1
GRMZM2G444762,other,NumberofTilleringPlants,L3Base,0.246461617139269
GRMZM2G445139,Metabolite,X.5460935..turanose.1..24.81,Kern,1
GRMZM2G445139,Metabolite,X.738..L.glutamine.2..14.083,L3Tip,1
GRMZM2G446218,Metabolite,X.1001..phenethylamine..13.742,LMAD,0.0471459431988444
GRMZM2G446218,Metabolite,X.6255..maltose..2..24.915,L3Tip,1
GRMZM2G447976,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,GShoot,1
GRMZM2G447976,Metabolite,X.6537496..chlorogenic.acid.1..26.37,L3Base,0.308946120862656
GRMZM2G447976,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,L3Base,0.00940388538035153
GRMZM2G448051,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,GRoot,1
GRMZM2G448051,other,EarDiameter,GRoot,0.438891477618203
GRMZM2G448368,Metabolite,X.6288..L.threonine.2..11.464,LMAD,1
GRMZM2G448368,Metabolite,X.8742..shikimic.acid..16.433..s100,GShoot,1
GRMZM2G450424,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,Kern,1
GRMZM2G450424,Metabolite,X.642609..trans.caftaric.acid.2..25.529,LMAN,1
GRMZM2G450939,Metabolite,X.6288..L.threonine.2..11.464,Kern,1
GRMZM2G450939,other,EarDiameter,Kern,1
GRMZM2G451231,Metabolite,X.444212..trans.aconitic.acid..15.842..s100,GRoot,1
GRMZM2G451231,Metabolite,X.6537496..chlorogenic.acid.1..26.37,L3Base,1
GRMZM2G452026,Metabolite,X.439194..glyceric.acid..10.735,GRoot,1
GRMZM2G452026,Metabolite,X.6262..L.ornithine.2..16.632,LMAD,1
GRMZM2G453684,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,L3Base,1
GRMZM2G453684,other,Spikelets.MainSpike,LMAD,1
GRMZM2G453794,Metabolite,X.754..glycerol.1.phosphate..16.056,LMAN,1
GRMZM2G453794,other,NIROil,LMAN,1
GRMZM2G455433,Male Inflorescence,TasselPrimaryBranches,GShoot,1
GRMZM2G455433,Metabolite,X.5321342..beta.sitosterol..28.848,LMAN,1
GRMZM2G455687,other,SouthernLeafBlight,GShoot,0.720628269039575
GRMZM2G455687,other,Spikelets.MainSpike,LMAD,1
GRMZM2G455687,other,Spikelets.PrimaryBranch,LMAD,1
GRMZM2G456023,Metabolite,X.642609..trans.caftaric.acid.2..25.529,LMAN,1
GRMZM2G456023,Metabolite,X.827..ribitol..15.66,LMAN,1
GRMZM2G456059,Metabolite,X.5460673..D.saccharic.acid..18.614,LMAD,1
GRMZM2G456059,Metabolite,X.6255..maltose..2..24.915,LMAD,1
GRMZM2G456059,Metabolite,X.6537496..chlorogenic.acid.1..26.37,LMAD,1
GRMZM2G456473,Metabolite,X.5280450..linoleic.acid..20.399,L3Tip,1
GRMZM2G456473,Metabolite,X.60961..adenosine..23.825,GShoot,1
GRMZM2G456473,Metabolite,X.60961..adenosine..23.825,L3Tip,1
GRMZM2G456564,Metabolite,X.6262..L.ornithine.2..16.632,LMAD,0.437028484683225
GRMZM2G456564,other,NIROil,L3Tip,1
GRMZM2G457467,Metabolite,X.439958..D.glucose.6.phosphate.1..21.394,LMAD,1
GRMZM2G457467,other,RowQuality,LMAD,1
GRMZM2G457697,Female Inflorescence,EarRowNumber,L3Tip,1
GRMZM2G457697,Metabolite,X.6262..L.ornithine.2..16.632,LMAD,1
GRMZM2G458448,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,LMAD,1
GRMZM2G458448,Metabolite,X.5988..Sucrose..23.988..s100,L3Base,0.370954765536246
GRMZM2G458448,Metabolite,X.738..L.glutamine.2..14.083,L3Base,0.0221305977509174
GRMZM2G458974,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,GShoot,1
GRMZM2G458974,Metabolite,X.60961..adenosine..23.825,GShoot,1
GRMZM2G459052,Metabolite,X.12647..L.homoserine.2..12.359,L3Tip,0.556040539530611
GRMZM2G459052,Metabolite,X.239..Beta..alanine..1..12.044,L3Tip,3.31711730641171e-05
GRMZM2G459052,Metabolite,X.5962..L.lysine.2..17.643,GRoot,1
GRMZM2G459052,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,GRoot,1
GRMZM2G459052,Metabolite,X.700..ethanolamine..9.879,L3Tip,1
GRMZM2G459052,Seed Traits,X20KernelWeight,GRoot,0.899040119317566
GRMZM2G459291,Metabolite,X.12647..L.homoserine.2..12.359,GRoot,1
GRMZM2G459291,Metabolite,X.3037582..mucic.acid..18.907,L3Base,0.023018043110451
GRMZM2G459820,Metabolite,X.311..citric.acid..16.615..s100,LMAN,1
GRMZM2G459820,Metabolite,X.5321342..beta.sitosterol..28.848,LMAN,1
GRMZM2G459820,other,SouthernLeafBlight,Kern,1
GRMZM2G460025,Metabolite,X.6106..L.leucine.2..9.945,LMAN,1
GRMZM2G460025,Metabolite,X.6255..maltose..2..24.915,L3Base,1
GRMZM2G460025,Metabolite,X.700..ethanolamine..9.879,LMAN,1
GRMZM2G460090,Metabolite,X.5460935..turanose.1..24.81,GShoot,1
GRMZM2G460090,Seed Traits,TotalKernelVolume,L3Base,0.794084643347141
GRMZM2G461279,Metabolite,X.5984..fructose.1..17.18..s100,L3Tip,0.182020365620617
GRMZM2G461279,Metabolite,X.5988..Sucrose..23.988..s100,L3Tip,1
GRMZM2G461936,Metabolite,X.6537496..chlorogenic.acid.1..26.37,GRoot,1
GRMZM2G461936,other,StandCount,GRoot,1
GRMZM2G463904,Female Inflorescence,EarRankNumber,L3Tip,0.0109529327625026
GRMZM2G463904,Metabolite,X.439183..3.phosphoglyceric.acid..16.504,L3Tip,0.0391089721425359
GRMZM2G464043,Female Inflorescence,EarRowNumber,GRoot,0.0852113638318857
GRMZM2G464043,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,GRoot,0.00856634957668856
GRMZM2G464885,Metabolite,X.239..Beta..alanine..1..12.044,L3Tip,1
GRMZM2G464885,Metabolite,X.5321342..beta.sitosterol..28.848,GShoot,1
GRMZM2G464985,Metabolite,X.3037582..mucic.acid..18.907,L3Tip,1
GRMZM2G464985,Metabolite,X.439183..3.phosphoglyceric.acid..16.504,L3Tip,0.010023323657308
GRMZM2G466298,other,NumberofTilleringPlants,L3Tip,4.11474188055649e-09
GRMZM2G466298,other,TilleringIndex,L3Tip,0.0743791091151174
GRMZM2G466848,Metabolite,X.444212..trans.aconitic.acid..15.842..s100,GShoot,1
GRMZM2G466848,Metabolite,X.444212..trans.aconitic.acid..15.842..s100,L3Base,0.000539556150215503
GRMZM2G468479,Metabolite,X.700..ethanolamine..9.879,L3Tip,1
GRMZM2G468479,Metabolite,X.8742..shikimic.acid..16.433..s100,LMAN,1
GRMZM2G468479,other,NIROil,L3Tip,1
GRMZM2G468535,Metabolite,X.5280450..linoleic.acid..20.399,GShoot,0.49729994412085
GRMZM2G468535,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,L3Base,0.000337002091274297
GRMZM2G468535,Metabolite,X.60961..adenosine..23.825,GShoot,0.000255099965374761
GRMZM2G468693,Metabolite,X.6912..xylitol..15.376,Kern,1
GRMZM2G468693,Metabolite,X.6912..xylitol..15.376,LMAN,1
GRMZM2G468693,Metabolite,X.9750..citrulline.2..16.691,GShoot,1
GRMZM2G469175,Metabolite,X.239..Beta..alanine..1..12.044,LMAD,1
GRMZM2G469175,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,L3Tip,0.0343266592405
GRMZM2G469414,Metabolite,X.637542..4.hydroxycinnamic.acid..17.854,LMAN,1
GRMZM2G469414,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,LMAD,1
GRMZM2G469414,Metabolite,X.92824..D.malic.acid..12.794..s100,L3Base,0.476961437759243
GRMZM2G470882,Metabolite,X.444212..trans.aconitic.acid..15.842..s100,LMAN,0.593960707354176
GRMZM2G470882,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,Kern,1
GRMZM2G470981,Metabolite,X.439958..D.glucose.6.phosphate.1..21.394,LMAD,1
GRMZM2G470981,Metabolite,X.5988..Sucrose..23.988..s100,LMAD,0.0202345611509489
GRMZM2G470981,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,LMAD,0.142108820914041
GRMZM2G470981,Metabolite,X.6537496..chlorogenic.acid.1..26.37,LMAD,1
GRMZM2G470981,Metabolite,X.738..L.glutamine.2..14.083,LMAD,0.00246879021931612
GRMZM2G471089,Metabolite,X.6262..L.ornithine.2..16.632,L3Base,0.00627636166646362
GRMZM2G471089,Metabolite,X.827..ribitol..15.66,LMAN,1
GRMZM2G471805,Metabolite,X.3037582..mucic.acid..18.907,LMAD,1
GRMZM2G471805,Metabolite,X.6537496..chlorogenic.acid.1..26.37,GRoot,1
GRMZM2G472052,Metabolite,X.5321342..beta.sitosterol..28.848,LMAN,1
GRMZM2G472052,Metabolite,X.6508..quinic.acid..17.076..s100,GRoot,1
GRMZM2G472171,Metabolite,X.2724705..1.6.anhydro.glucose..15.326,Kern,1
GRMZM2G472171,Metabolite,X.5984..fructose.1..17.18..s100,LMAD,1
GRMZM2G472651,Metabolite,X.5321515..stigmasterol..28.442,LMAD,0.201423378543867
GRMZM2G472651,Seed Traits,TotalSeedWeight,LMAN,1
GRMZM2G473147,Metabolite,X.738..L.glutamine.2..14.083,L3Tip,1
GRMZM2G473147,Metabolite,X.8742..shikimic.acid..16.433..s100,GShoot,1
GRMZM2G473310,Metabolite,X.204..allantoin.1..17.293,L3Tip,3.37880834422322e-10
GRMZM2G473310,other,NIRStarch,LMAD,1
GRMZM2G473511,Metabolite,X.439742..beta.cyano.L.alanine..11.288,L3Tip,0.390852008064807
GRMZM2G473511,Metabolite,X.5321515..stigmasterol..28.442,LMAD,1
GRMZM2G473511,Metabolite,X.5321515..stigmasterol..28.442,LMAN,1
GRMZM2G473511,Metabolite,X.60961..adenosine..23.825,L3Tip,0.0147922473187083
GRMZM2G474088,Metabolite,X.439742..beta.cyano.L.alanine..11.288,GRoot,1
GRMZM2G474088,Metabolite,X.448388..D.allose.1..17.278,GRoot,1
GRMZM2G474555,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,LMAD,1
GRMZM2G474555,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,LMAN,1
GRMZM2G474555,Metabolite,X.5951..L.serine.2..11.174..s100,L3Base,1
GRMZM2G477113,Metabolite,X.3037582..mucic.acid..18.907,Kern,1
GRMZM2G477113,Seed Traits,CobWeight,GRoot,1
GRMZM2G477221,Metabolite,X.5984..fructose.1..17.18..s100,Kern,0.948289111352451
GRMZM2G477221,other,NIROil,LMAN,0.0962950519594108
GRMZM2G477221,other,NumberofTilleringPlants,Kern,1
GRMZM2G477221,other,NumberofTilleringPlants,LMAN,1.66610174656689e-06
GRMZM2G477503,Metabolite,X.5321515..stigmasterol..28.442,GRoot,1
GRMZM2G477503,Metabolite,X.5988..Sucrose..23.988..s100,L3Tip,1
GRMZM2G479260,Metabolite,X.439742..beta.cyano.L.alanine..11.288,GRoot,1
GRMZM2G479260,Metabolite,X.6255..maltose..2..24.915,LMAD,1
GRMZM2G479340,Metabolite,X.835..dehydroascorbic.acid..1..16.863,Kern,1
GRMZM2G479340,other,TasselBranchLength,LMAN,1
GRMZM2G479987,Male Inflorescence,TasselPrimaryBranches,GShoot,0.340331829259727
GRMZM2G479987,Metabolite,X.439451..galactinol.2..26.479,Kern,0.661595685003129
GRMZM2G479987,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,LMAN,0.416562150998357
GRMZM2G480356,Metabolite,X.6255..maltose..2..24.915,L3Tip,1
GRMZM2G480356,Metabolite,X.642609..trans.caftaric.acid.2..25.529,LMAD,1
GRMZM2G481452,Metabolite,X.2116..alpha.tocophereol..27.379,LMAN,1
GRMZM2G481452,Metabolite,X.6508..quinic.acid..17.076..s100,LMAN,1
GRMZM2G481529,Metabolite,X.5988..Sucrose..23.988..s100,LMAD,1
GRMZM2G481529,Metabolite,X.92824..D.malic.acid..12.794..s100,Kern,1
GRMZM2G481548,Metabolite,X.6262..L.ornithine.2..16.632,LMAD,1
GRMZM2G481548,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,GRoot,1
GRMZM2G482290,Metabolite,X.6262..L.ornithine.2..16.632,L3Tip,0.868144122245888
GRMZM2G482290,Metabolite,X.738..L.glutamine.2..14.083,L3Tip,0.144332222211039
GRMZM2G482290,Metabolite,X.9750..citrulline.2..16.691,L3Tip,1
GRMZM2G482290,other,NIRStarch,L3Tip,1
GRMZM2G483779,Metabolite,X.938..nicotinic.acid..10.27,LMAD,1
GRMZM2G483779,other,NIRStarch,LMAD,0.00100439525380658
GRMZM2G495626,Metabolite,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,LMAD,1
GRMZM2G495626,Metabolite,X.6106..L.leucine.2..9.945,LMAD,1
GRMZM2G495626,Metabolite,X.6537496..chlorogenic.acid.1..26.37,LMAD,1
GRMZM2G495626,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,LMAD,0.0224863220058842
GRMZM2G495626,Metabolite,X.791..DL.isoleucine.2..10.225,LMAD,1
GRMZM2G506062,other,NIRProtein,GRoot,0.256511384183254
GRMZM2G506062,other,NIRProtein,LMAN,0.0813204550070532
GRMZM2G511913,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,Kern,1
GRMZM2G511913,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,LMAN,0.0923803742910292
GRMZM2G511913,Metabolite,X.12647..L.homoserine.2..12.359,Kern,1
GRMZM2G511913,Metabolite,X.239..Beta..alanine..1..12.044,Kern,1
GRMZM2G511913,Metabolite,X.239..Beta..alanine..1..12.044,L3Tip,1
GRMZM2G520535,Metabolite,X.12647..L.homoserine.2..12.359,Kern,1
GRMZM2G520535,Metabolite,X.750..glycine..10.456..s100,Kern,1
GRMZM2G521844,Metabolite,X.439958..D.glucose.6.phosphate.1..21.394,LMAD,1
GRMZM2G521844,Metabolite,X.5984..fructose.1..17.18..s100,LMAD,1
GRMZM2G544469,Metabolite,X.60961..adenosine..23.825,GShoot,1
GRMZM2G544469,Metabolite,X.642609..trans.caftaric.acid.2..25.529,GRoot,0.956254546015237
GRMZM2G544469,Metabolite,X.642609..trans.caftaric.acid.2..25.529,LMAD,5.56613264367321e-09
GRMZM2G544469,Metabolite,X.642609..trans.caftaric.acid.2..25.529,LMAN,1
GRMZM2G544469,other,NIROil,L3Tip,0.00754285930698551
GRMZM2G544469,other,NumberofTilleringPlants,L3Tip,4.71353571951383e-07
GRMZM2G553532,Metabolite,X.239..Beta..alanine..1..12.044,LMAD,1
GRMZM2G553532,Metabolite,X.938..nicotinic.acid..10.27,LMAD,1
GRMZM2G554914,Metabolite,X.236..L.asparagine.2..14.984,LMAN,1
GRMZM2G554914,Metabolite,X.6106..L.leucine.2..9.945,LMAD,1
GRMZM2G556515,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,GShoot,1
GRMZM2G556515,Metabolite,X.239..Beta..alanine..1..12.044,GShoot,1
GRMZM2G556515,Metabolite,X.5951..L.serine.2..11.174..s100,GShoot,1
GRMZM2G556515,Metabolite,X.5951..L.serine.2..11.174..s100,L3Base,0.0121831040690856
GRMZM2G556515,Metabolite,X.6537496..chlorogenic.acid.1..26.37,GShoot,1
GRMZM2G556515,Metabolite,X.6537496..chlorogenic.acid.1..26.37,LMAN,1
GRMZM2G556515,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,LMAN,1
GRMZM2G568636,Flowering Time,DaystoSilk,LMAD,1
GRMZM2G568636,Flowering Time,DaysToTassel,LMAD,1
GRMZM2G568636,Flowering Time,GDDDaystoSilk,LMAD,1
GRMZM2G568636,Flowering Time,GDDDaystoTassel,LMAD,1
GRMZM2G570528,Metabolite,X.5321342..beta.sitosterol..28.848,LMAN,1
GRMZM2G570528,Metabolite,X.5321515..stigmasterol..28.442,LMAN,1
GRMZM2G570528,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,LMAN,1
GRMZM2G570528,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,GRoot,1
GRMZM2G570528,Metabolite,X.738..L.glutamine.2..14.083,LMAD,1
GRMZM2G575305,Metabolite,X.700..ethanolamine..9.879,LMAD,0.000229292782828017
GRMZM2G575305,Metabolite,X.9750..citrulline.2..16.691,L3Tip,1
GRMZM2G576002,Metabolite,X.6057..tyrosine.2..17.871,LMAN,1
GRMZM2G576002,Metabolite,X.6262..L.ornithine.2..16.632,LMAN,1
GRMZM2G588623,Metabolite,X.5962..L.lysine.2..17.643,GShoot,1
GRMZM2G588623,Metabolite,X.738..L.glutamine.2..14.083,GShoot,1
GRMZM2G700665,other,NIRProtein,LMAD,1
GRMZM2G700665,other,NIRStarch,LMAD,1
GRMZM2G700788,Metabolite,X.6255..maltose.1..24.702,Kern,0.00833067424136336
GRMZM2G700788,Metabolite,X.6255..maltose.1..24.702,LMAD,0.000808453040528123
GRMZM2G700788,other,NIROil,L3Tip,1
GRMZM2G700788,other,NIROil,LMAN,0.0034794184349094
GRMZM2G700788,other,NumberofTilleringPlants,Kern,1
GRMZM2G700788,other,NumberofTilleringPlants,LMAN,0.000287942840483169
GRMZM2G701108,other,NIRStarch,LMAD,0.252294225748116
GRMZM2G701108,other,StandCount,L3Tip,0.673887348181369
GRMZM2G701746,other,GerminationCount,GRoot,0.0402030150309392
GRMZM2G701746,other,StandCount,L3Base,0.603744824897935
GRMZM2G701801,Metabolite,X.128869..galactonic.acid.2..18.504,L3Base,1
GRMZM2G701801,Metabolite,X.738..L.glutamine.2..14.083,L3Base,1
GRMZM2G703582,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,L3Base,1
GRMZM2G703582,Metabolite,X.6255..maltose..2..24.915,L3Tip,0.420372685684478
GRMZM2G704347,other,TasselBranchLength,GRoot,1
GRMZM2G704347,other,TasselBranchLength,GShoot,0.0198320798649563
GRMZM5G800286,Metabolite,X.738..L.glutamine.2..14.083,L3Tip,1
GRMZM5G800286,other,EarDiameter,Kern,1
GRMZM5G800558,Metabolite,X.439183..3.phosphoglyceric.acid..16.504,L3Tip,1
GRMZM5G800558,Seed Traits,TotalKernelNum,L3Base,0.61883601905697
GRMZM5G801436,Metabolite,X.60961..adenosine..23.825,GShoot,1
GRMZM5G801436,Metabolite,X.700..ethanolamine..9.879,Kern,1
GRMZM5G802899,Female Inflorescence,EarLength,LMAD,0.505475171404031
GRMZM5G802899,Female Inflorescence,EarRankNumber,LMAD,0.90500351815473
GRMZM5G804708,Metabolite,X.3037582..mucic.acid..18.907,LMAN,1
GRMZM5G804708,Metabolite,X.6262..L.ornithine.2..16.632,LMAD,1
GRMZM5G805105,Metabolite,X.6912..xylitol..15.376,Kern,1
GRMZM5G805105,Metabolite,X.6912..xylitol..15.376,LMAN,1
GRMZM5G805585,Metabolite,X.239..Beta..alanine..1..12.044,LMAD,1
GRMZM5G805585,other,TilleringIndex,GRoot,0.443561414780776
GRMZM5G805685,Metabolite,X.6262..L.ornithine.2..16.632,GRoot,1
GRMZM5G805685,Metabolite,X.9750..citrulline.2..16.691,GRoot,1
GRMZM5G806435,Metabolite,X.311..citric.acid..16.615..s100,LMAD,0.840894396103027
GRMZM5G806435,Metabolite,X.5962..L.lysine.2..17.643,LMAD,1
GRMZM5G806435,Metabolite,X.6106..L.leucine.2..9.945,LMAD,1
GRMZM5G806435,Metabolite,X.6288..L.threonine.2..11.464,LMAD,0.1347680492024
GRMZM5G806435,Metabolite,X.791..DL.isoleucine.2..10.225,LMAD,1
GRMZM5G809184,Metabolite,X.239..Beta..alanine..1..12.044,L3Base,0.915938580536545
GRMZM5G809184,Metabolite,X.5951..L.serine.2..11.174..s100,L3Base,0.576721958831586
GRMZM5G809361,Metabolite,X.439742..beta.cyano.L.alanine..11.288,GShoot,0.246193395895719
GRMZM5G809361,Metabolite,X.5280450..linoleic.acid..20.399,Kern,0.773167571671899
GRMZM5G812228,Metabolite,X.204..allantoin.1..17.293,L3Tip,1
GRMZM5G812228,Metabolite,X.5321515..stigmasterol..28.442,L3Tip,1
GRMZM5G812270,Metabolite,X.204..allantoin.1..17.293,Kern,0.000137699580814221
GRMZM5G812270,Metabolite,X.311..citric.acid..16.615..s100,GShoot,0.00138761016183575
GRMZM5G812270,Metabolite,X.448388..D.allose.1..17.278,Kern,0.162827648199659
GRMZM5G812270,Metabolite,X.5460935..turanose.1..24.81,GRoot,1
GRMZM5G812270,Metabolite,X.5962..L.lysine.2..17.643,GRoot,1
GRMZM5G812270,Metabolite,X.5962..L.lysine.2..17.643,Kern,9.19310139124718e-09
GRMZM5G812270,Metabolite,X.6287..L.valine.2..9.151,Kern,0.0573197259018523
GRMZM5G812270,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,Kern,1
GRMZM5G812270,Metabolite,X.738..L.glutamine.2..14.083,Kern,1
GRMZM5G812270,Metabolite,X.754..glycerol.1.phosphate..16.056,Kern,0.000699832364919217
