id,category,trait,tissue,padj
GRMZM2G343149,Flowering Time,GDDDaystoTassel,LMAD,0.129601634497654
GRMZM2G343149,Metabolite,X.12647..L.homoserine.2..12.359,GShoot,0.486801133793861
GRMZM2G343149,Metabolite,X.239..Beta..alanine..1..12.044,GShoot,1
GRMZM2G343149,Metabolite,X.5460673..D.saccharic.acid..18.614,GShoot,1
GRMZM2G343149,Metabolite,X.6288..L.threonine.2..11.464,GShoot,1
GRMZM2G344993,Metabolite,X.5321515..stigmasterol..28.442,Kern,1
GRMZM2G344993,Metabolite,X.738..L.glutamine.2..14.083,L3Base,1
GRMZM2G345039,Flowering Time,DaystoSilk,LMAD,1
GRMZM2G345039,Flowering Time,DaysToTassel,LMAD,1
GRMZM2G345039,Flowering Time,GDDDaystoSilk,LMAD,1
GRMZM2G345039,Flowering Time,GDDDaystoTassel,LMAD,0.0714401770412902
GRMZM2G346138,Metabolite,X.5962..L.lysine.2..17.643,L3Tip,1
GRMZM2G346138,Metabolite,X.6057..tyrosine.2..17.871,L3Tip,0.139416570210797
GRMZM2G346455,Metabolite,X.1060..pyruvic.acid..6.714,Kern,1
GRMZM2G346455,Metabolite,X.6106..L.leucine.2..9.945,LMAD,1
GRMZM2G349665,Seed Traits,EarWeight,GShoot,0.166685268596817
GRMZM2G349665,Seed Traits,TotalSeedWeight,GShoot,0.541261897594483
GRMZM2G350205,Metabolite,X.2116..alpha.tocophereol..27.379,L3Base,1
GRMZM2G350205,Metabolite,X.444212..trans.aconitic.acid..15.842..s100,L3Tip,1
GRMZM2G350225,Development,PlantHeight,LMAN,0.150128919166234
GRMZM2G350225,Metabolite,X.439742..beta.cyano.L.alanine..11.288,LMAD,1
GRMZM2G350225,Metabolite,X.6262..L.ornithine.2..16.632,LMAD,1
GRMZM2G350793,Metabolite,X.204..allantoin.1..17.293,LMAD,1
GRMZM2G350793,Metabolite,X.439242..Raffinose..29.282,LMAD,1
GRMZM2G350793,Metabolite,X.439451..galactinol.2..26.479,LMAD,1
GRMZM2G350793,Metabolite,X.439742..beta.cyano.L.alanine..11.288,LMAD,1
GRMZM2G350793,Metabolite,X.448388..D.allose.1..17.278,LMAD,1
GRMZM2G350793,Metabolite,X.5962..L.lysine.2..17.643,LMAD,1
GRMZM2G350918,Metabolite,X.6255..maltose.1..24.702,GShoot,1
GRMZM2G350918,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,GShoot,1
GRMZM2G351484,Metabolite,X.128869..galactonic.acid.2..18.504,LMAD,1
GRMZM2G351484,Metabolite,X.439194..glyceric.acid..10.735,L3Base,0.0669967482252165
GRMZM2G351484,Metabolite,X.448388..D.allose.1..17.278,LMAD,1
GRMZM2G351484,Metabolite,X.700..ethanolamine..9.879,L3Tip,1
GRMZM2G351577,Metabolite,X.971..oxalic.acid..7.883,GShoot,1
GRMZM2G351577,other,TilleringIndex,GShoot,0.411933358938283
GRMZM2G351716,Metabolite,X.239..Beta..alanine..1..12.044,GRoot,1
GRMZM2G351716,Metabolite,X.239..Beta..alanine..1..12.044,GShoot,1
GRMZM2G351716,Metabolite,X.239..Beta..alanine..1..12.044,L3Base,1
GRMZM2G351716,Metabolite,X.239..Beta..alanine..1..12.044,L3Tip,1
GRMZM2G351716,Metabolite,X.239..Beta..alanine..1..12.044,LMAD,1
GRMZM2G351716,Metabolite,X.239..Beta..alanine..1..12.044,LMAN,1
GRMZM2G351716,Metabolite,X.5460673..D.saccharic.acid..18.614,GShoot,1
GRMZM2G351716,Metabolite,X.6537496..chlorogenic.acid.1..26.37,GShoot,1
GRMZM2G351716,Metabolite,X.6537496..chlorogenic.acid.1..26.37,Kern,0.98833646357968
GRMZM2G351716,Metabolite,X.827..ribitol..15.66,L3Tip,1
GRMZM2G351990,Development,EarHeight,L3Base,0.396445072603592
GRMZM2G351990,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,L3Tip,1
GRMZM2G352695,Metabolite,X.1001..phenethylamine..13.742,LMAD,1
GRMZM2G352695,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,L3Base,0.00557465089034936
GRMZM2G353097,Female Inflorescence,EarRankNumber,Kern,0.0217180333672757
GRMZM2G353097,Seed Traits,TotalKernelNum,Kern,0.038731322755682
GRMZM2G353097,Seed Traits,TotalKernelNum,LMAD,0.101235927654997
GRMZM2G353097,Seed Traits,TotalSeedWeight,LMAD,0.869676094034548
GRMZM2G353905,Flowering Time,AnthesistoSilkInterval,GRoot,1
GRMZM2G353905,Flowering Time,AnthesistoSilkInterval,GShoot,0.981785200046857
GRMZM2G353905,Flowering Time,AnthesistoSilkInterval,LMAD,1
GRMZM2G353905,other,SecondaryBranchNumber,GShoot,0.736338900035143
GRMZM2G353905,other,SecondaryBranchNumber,LMAD,0.325464354324933
GRMZM2G354460,Flowering Time,AnthesistoSilkInterval,GRoot,1
GRMZM2G354460,Flowering Time,GDDAnthesis.SilkingInterval,L3Base,0.0138308718292688
GRMZM2G354834,Metabolite,X.2116..alpha.tocophereol..27.379,Kern,1
GRMZM2G354834,Metabolite,X.5321342..beta.sitosterol..28.848,Kern,1
GRMZM2G355233,Metabolite,X.5460407..threonic.acid..13.652,LMAD,1
GRMZM2G355233,Metabolite,X.60961..adenosine..23.825,LMAD,0.95359164204578
GRMZM2G355610,Metabolite,X.5460673..D.saccharic.acid..18.614,GShoot,0.0795116550954949
GRMZM2G355610,Metabolite,X.750..glycine..10.456..s100,LMAD,1
GRMZM2G355771,Metabolite,X.5460673..D.saccharic.acid..18.614,L3Tip,1
GRMZM2G355771,Metabolite,X.738..L.glutamine.2..14.083,LMAD,0.0242560302086869
GRMZM2G355773,Female Inflorescence,EarRowNumber,LMAN,1
GRMZM2G355773,other,StandCount,LMAD,0.490411605591817
GRMZM2G356034,Metabolite,X.6537496..chlorogenic.acid.1..26.37,LMAD,1
GRMZM2G356034,other,NIRProtein,L3Tip,1
GRMZM2G356817,Metabolite,X.439742..beta.cyano.L.alanine..11.288,L3Tip,1
GRMZM2G356817,Metabolite,X.5962..L.lysine.2..17.643,L3Tip,1
GRMZM2G356817,Metabolite,X.738..L.glutamine.2..14.083,LMAD,1
GRMZM2G356817,Metabolite,X.9750..citrulline.2..16.691,LMAN,1
GRMZM2G356938,Female Inflorescence,EarRankNumber,L3Tip,0.163771342089984
GRMZM2G356938,Seed Traits,TotalKernelNum,L3Tip,0.223085496074692
GRMZM2G357040,Metabolite,X.1549111..caffeic.acid..19.755,L3Tip,1
GRMZM2G357040,other,EarDiameter,GRoot,0.258313771446973
GRMZM2G357683,Female Inflorescence,EarRowNumber,L3Tip,0.461229263885099
GRMZM2G357683,Metabolite,X.8742..shikimic.acid..16.433..s100,L3Base,1
GRMZM2G357972,Flowering Time,GDDAnthesis.SilkingInterval,LMAD,0.000492589921458064
GRMZM2G357972,Metabolite,X.5460935..turanose.1..24.81,GShoot,1
GRMZM2G358311,Metabolite,X.439242..Raffinose..29.282,GShoot,1
GRMZM2G358311,other,SeedSetLength,GShoot,0.0411195357800436
GRMZM2G358416,Metabolite,X.239..Beta..alanine..1..12.044,L3Tip,1
GRMZM2G358416,Metabolite,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,L3Base,1
GRMZM2G358931,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,LMAD,1
GRMZM2G358931,other,TasselBranchLength,L3Tip,0.000173120342181754
GRMZM2G359298,Flowering Time,DaystoSilk,Kern,0.687214511758794
GRMZM2G359298,Flowering Time,GDDDaystoSilk,Kern,0.0249357332487876
GRMZM2G359952,Metabolite,X.5988..Sucrose..23.988..s100,L3Tip,1
GRMZM2G359952,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,L3Tip,1
GRMZM2G359952,Metabolite,X.738..L.glutamine.2..14.083,L3Tip,1
GRMZM2G359986,Metabolite,X.448388..D.allose.1..17.278,LMAN,1
GRMZM2G359986,Metabolite,X.6106..L.leucine.2..9.945,LMAN,1
GRMZM2G360541,Flowering Time,AnthesistoSilkInterval,LMAD,1
GRMZM2G360541,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,L3Tip,1
GRMZM2G360541,Metabolite,X.642609..trans.caftaric.acid.2..25.529,GRoot,0.261374537367969
GRMZM2G360541,other,Spikelets.PrimaryBranch,L3Base,0.0230166270432419
GRMZM2G361662,Metabolite,X.204..allantoin.1..17.293,LMAD,0.234279724745716
GRMZM2G361662,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,L3Tip,1
GRMZM2G361993,other,SeedSetLength,L3Tip,1
GRMZM2G361993,Seed Traits,TotalKernelNum,L3Tip,1
GRMZM2G361993,Seed Traits,TotalSeedWeight,L3Tip,0.910798542455349
GRMZM2G362470,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,GShoot,1
GRMZM2G362470,Metabolite,X.6255..maltose.1..24.702,Kern,1
GRMZM2G362470,Metabolite,X.642609..trans.caftaric.acid.2..25.529,Kern,0.0240763226243019
GRMZM2G362470,Metabolite,X.642609..trans.caftaric.acid.2..25.529,L3Base,1
GRMZM2G362857,Metabolite,X.3037582..mucic.acid..18.907,LMAD,1
GRMZM2G362857,Metabolite,X.5460673..D.saccharic.acid..18.614,LMAD,1
GRMZM2G362857,Metabolite,X.5951..L.serine.2..11.174..s100,LMAD,1
GRMZM2G363008,Metabolite,X.6057..tyrosine.2..17.871,L3Tip,0.302725290403848
GRMZM2G363008,Metabolite,X.754..glycerol.1.phosphate..16.056,L3Base,0.523963827469381
GRMZM2G363052,Female Inflorescence,EarRowNumber,Kern,1
GRMZM2G363052,other,NumberofTilleringPlants,LMAN,0.0315286894494651
GRMZM2G363183,Metabolite,X.12647..L.homoserine.2..12.359,LMAD,1
GRMZM2G363183,Metabolite,X.239..Beta..alanine..1..12.044,LMAD,1
GRMZM2G363183,Metabolite,X.439742..beta.cyano.L.alanine..11.288,LMAD,1
GRMZM2G363183,Metabolite,X.5951..L.serine.2..11.174..s100,LMAD,1
GRMZM2G363183,Metabolite,X.6288..L.threonine.2..11.464,LMAD,1
GRMZM2G363429,Metabolite,X.750..glycine..10.456..s100,LMAD,1
GRMZM2G363429,Metabolite,X.8742..shikimic.acid..16.433..s100,L3Base,1
GRMZM2G363715,Development,EarHeight,GShoot,0.0694827086262189
GRMZM2G363715,Metabolite,X.12647..L.homoserine.2..12.359,Kern,1
GRMZM2G363715,Metabolite,X.1549111..caffeic.acid..19.755,L3Tip,1
GRMZM2G363715,Metabolite,X.791..DL.isoleucine.2..10.225,Kern,1
GRMZM2G364178,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,LMAD,1
GRMZM2G364178,Metabolite,X.5960..aspartic.acid.2..13.207,LMAD,1
GRMZM2G364178,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,Kern,1
GRMZM2G364178,Metabolite,X.642609..trans.caftaric.acid.2..25.529,LMAD,1
GRMZM2G364982,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,L3Tip,1
GRMZM2G364982,Metabolite,X.700..ethanolamine..9.879,L3Tip,0.0284663167995767
GRMZM2G365160,Metabolite,X.12647..L.homoserine.2..12.359,Kern,0.367028251952791
GRMZM2G365160,Metabolite,X.5984..fructose.1..17.18..s100,GShoot,0.099887677511747
GRMZM2G365282,Metabolite,X.700..ethanolamine..9.879,LMAN,0.0979652398492368
GRMZM2G365282,Metabolite,X.738..L.glutamine.2..14.083,LMAN,1
GRMZM2G366065,Metabolite,X.791..DL.isoleucine.2..10.225,Kern,1
GRMZM2G366065,Metabolite,X.938..nicotinic.acid..10.27,LMAN,1
GRMZM2G366142,Metabolite,X.5988..Sucrose..23.988..s100,L3Tip,1
GRMZM2G366142,Metabolite,X.6287..L.valine.2..9.151,LMAN,1
GRMZM2G366622,Metabolite,X.6255..maltose.1..24.702,Kern,1
GRMZM2G366622,Metabolite,X.6255..maltose.1..24.702,L3Tip,1
GRMZM2G366622,Metabolite,X.750..glycine..10.456..s100,Kern,1
GRMZM2G367001,Metabolite,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,L3Base,1
GRMZM2G367001,Metabolite,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,LMAD,1
GRMZM2G367026,Metabolite,X.12647..L.homoserine.2..12.359,L3Tip,1
GRMZM2G367026,other,RowQuality,LMAN,0.972200452065888
GRMZM2G367638,Development,EarHeight,L3Base,1
GRMZM2G367638,Metabolite,X.9750..citrulline.2..16.691,LMAN,1
GRMZM2G367834,Metabolite,X.439742..beta.cyano.L.alanine..11.288,L3Tip,0.291875334139412
GRMZM2G367834,Metabolite,X.738..L.glutamine.2..14.083,GShoot,1
GRMZM2G368410,Male Inflorescence,TasselLength,L3Tip,1
GRMZM2G368410,other,TasselBranchLength,L3Tip,1
GRMZM2G368448,Metabolite,X.6057..tyrosine.2..17.871,Kern,1
GRMZM2G368448,Metabolite,X.6255..maltose..2..24.915,L3Tip,0.0062295915864059
GRMZM2G368491,Flowering Time,DaystoSilk,L3Tip,1
GRMZM2G368491,Flowering Time,DaysToTassel,L3Tip,0.578494976189056
GRMZM2G368491,Metabolite,X.439183..3.phosphoglyceric.acid..16.504,LMAN,1
GRMZM2G368491,Metabolite,X.971..oxalic.acid..7.883,LMAN,0.00169395638714365
GRMZM2G368861,Metabolite,X.311..citric.acid..16.615..s100,L3Tip,0.712242704409755
GRMZM2G368861,Metabolite,X.439958..D.glucose.6.phosphate.1..21.394,L3Tip,1
GRMZM2G368861,Metabolite,X.700..ethanolamine..9.879,L3Tip,0.701970893332099
GRMZM2G368861,Metabolite,X.827..ribitol..15.66,L3Tip,1
GRMZM2G369340,Female Inflorescence,EarRowNumber,L3Tip,1
GRMZM2G369340,Metabolite,X.6262..L.ornithine.2..16.632,GRoot,1
GRMZM2G369629,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,Kern,1
GRMZM2G369629,other,NumberofTilleringPlants,Kern,1
GRMZM2G369703,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,GRoot,1
GRMZM2G369703,Metabolite,X.5988..Sucrose..23.988..s100,L3Tip,1
GRMZM2G369703,Metabolite,X.835..dehydroascorbic.acid..1..16.863,GRoot,0.451559550211653
GRMZM2G371271,Female Inflorescence,EarLength,L3Base,0.71327669019224
GRMZM2G371271,other,SeedSetLength,L3Base,0.0141428644411743
GRMZM2G371462,Metabolite,X.5962..L.lysine.2..17.643,GShoot,1
GRMZM2G371462,Metabolite,X.6287..L.valine.2..9.151,GShoot,0.071902677135149
GRMZM2G371462,Metabolite,X.6508..quinic.acid..17.076..s100,Kern,1
GRMZM2G371462,other,RowQuality,L3Base,0.0215780523291598
GRMZM2G371721,Metabolite,X.6057..tyrosine.2..17.871,Kern,1
GRMZM2G371721,Seed Traits,TotalKernelVolume,L3Base,0.16771834680669
GRMZM2G372077,Metabolite,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,L3Base,1
GRMZM2G372077,Seed Traits,TotalKernelVolume,L3Base,1
GRMZM2G373124,Metabolite,X.5984..fructose.1..17.18..s100,L3Tip,0.0132809186168081
GRMZM2G373124,Metabolite,X.6255..maltose.1..24.702,LMAD,1
GRMZM2G373396,Metabolite,X.3037582..mucic.acid..18.907,LMAD,1
GRMZM2G373396,Metabolite,X.439194..glyceric.acid..10.735,LMAD,0.487823915632865
GRMZM2G373396,Metabolite,X.637542..4.hydroxycinnamic.acid..17.854,L3Tip,0.0753047224777442
GRMZM2G374088,Metabolite,X.439242..Raffinose..29.282,GShoot,1
GRMZM2G374088,Metabolite,X.6255..maltose.1..24.702,LMAD,1
GRMZM2G374881,Metabolite,X.5460407..threonic.acid..13.652,GShoot,0.673291636625024
GRMZM2G374881,Metabolite,X.5460407..threonic.acid..13.652,L3Tip,1
GRMZM2G374881,Metabolite,X.642609..trans.caftaric.acid.2..25.529,L3Tip,1
GRMZM2G374881,Metabolite,X.6537496..chlorogenic.acid.2..27.18._alt,L3Base,1
GRMZM2G375002,Metabolite,X.12647..L.homoserine.2..12.359,L3Tip,1
GRMZM2G375002,Metabolite,X.204..allantoin.1..17.293,L3Tip,1
GRMZM2G375002,Metabolite,X.236..L.asparagine.2..14.984,L3Tip,1
GRMZM2G375002,Metabolite,X.311..citric.acid..16.615..s100,L3Tip,1
GRMZM2G375002,Metabolite,X.439742..beta.cyano.L.alanine..11.288,L3Tip,1
GRMZM2G375002,Metabolite,X.448388..D.allose.1..17.278,L3Tip,0.0290838664156029
GRMZM2G375002,Metabolite,X.448388..D.allose.1..17.278,LMAD,1
GRMZM2G375002,Metabolite,X.448388..D.allose.1..17.278,LMAN,1
GRMZM2G375002,Metabolite,X.5460935..turanose.1..24.81,LMAD,1
GRMZM2G375002,Metabolite,X.5962..L.lysine.2..17.643,L3Tip,1
GRMZM2G375002,Metabolite,X.5984..fructose.1..17.18..s100,L3Tip,1
GRMZM2G375002,Metabolite,X.6262..L.ornithine.2..16.632,L3Tip,1
GRMZM2G375002,Metabolite,X.6287..L.valine.2..9.151,L3Tip,1
GRMZM2G375002,Metabolite,X.700..ethanolamine..9.879,L3Tip,0.0322830715040183
GRMZM2G375002,Metabolite,X.738..L.glutamine.2..14.083,L3Tip,1
GRMZM2G375002,Metabolite,X.938..nicotinic.acid..10.27,L3Tip,1
GRMZM2G375002,Metabolite,X.938..nicotinic.acid..10.27,LMAD,1
GRMZM2G375002,Metabolite,X.9750..citrulline.2..16.691,LMAN,1
GRMZM2G375448,Metabolite,X.239..Beta..alanine..1..12.044,L3Tip,0.0399589632888164
GRMZM2G375448,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,GRoot,0.0781296868588892
GRMZM2G375448,Metabolite,X.700..ethanolamine..9.879,L3Tip,0.0322830715040183
GRMZM2G375807,Metabolite,X.1060..pyruvic.acid..6.714,L3Base,0.746460664024658
GRMZM2G375807,Metabolite,X.5460935..turanose.1..24.81,L3Base,1
GRMZM2G376074,Metabolite,X.1001..phenethylamine..13.742,LMAD,1
GRMZM2G376074,Metabolite,X.6255..maltose..2..24.915,L3Tip,1
GRMZM2G376432,Metabolite,X.444972..fumaric.acid..10.94,GRoot,1
GRMZM2G376432,other,NIROil,LMAD,0.316620682401555
GRMZM2G376432,other,NIROil,LMAN,1
GRMZM2G376542,Metabolite,X.128869..galactonic.acid.2..18.504,GShoot,0.472637172062619
GRMZM2G376542,Metabolite,X.5960..aspartic.acid.2..13.207,L3Tip,1
GRMZM2G377115,Metabolite,X.6262..L.ornithine.2..16.632,GRoot,1
GRMZM2G377115,Metabolite,X.791..DL.isoleucine.2..10.225,GRoot,1
GRMZM2G377115,Metabolite,X.9750..citrulline.2..16.691,GRoot,1
GRMZM2G378121,Metabolite,X.448388..D.allose.1..17.278,L3Base,1
GRMZM2G378121,Metabolite,X.5988..Sucrose..23.988..s100,GRoot,1
GRMZM2G378121,Metabolite,X.6255..maltose.1..24.702,LMAD,1
GRMZM2G378121,Metabolite,X.6287..L.valine.2..9.151,LMAN,1
GRMZM2G378121,Metabolite,X.738..L.glutamine.2..14.083,L3Base,1
GRMZM2G378121,other,NIRStarch,LMAD,1
GRMZM2G380732,Metabolite,X.2116..alpha.tocophereol..27.379,L3Base,1
GRMZM2G380732,other,MiddleLeafAngle,L3Tip,1
GRMZM2G381086,Metabolite,X.700..ethanolamine..9.879,GRoot,1
GRMZM2G381086,other,Spikelets.MainSpike,Kern,0.0724298154314755
GRMZM2G381129,Flowering Time,DaystoSilk,LMAD,1
GRMZM2G381129,Flowering Time,DaysToTassel,LMAD,1
GRMZM2G381129,Flowering Time,GDDDaystoSilk,LMAD,1
GRMZM2G381576,Metabolite,X.1060..pyruvic.acid..6.714,Kern,1
GRMZM2G381576,other,RowQuality,GRoot,0.355024928531439
GRMZM2G381842,Metabolite,X.738..L.glutamine.2..14.083,LMAD,0.00769656471207902
GRMZM2G381842,Metabolite,X.938..nicotinic.acid..10.27,LMAN,1
GRMZM2G381842,other,NumberofTilleringPlants,GRoot,0.97710054142299
GRMZM2G382323,Metabolite,X.5962..L.lysine.2..17.643,Kern,1
GRMZM2G382323,Metabolite,X.5988..Sucrose..23.988..s100,L3Tip,1
GRMZM2G382323,Metabolite,X.6287..L.valine.2..9.151,LMAN,1
GRMZM2G382323,Metabolite,X.791..DL.isoleucine.2..10.225,Kern,1
GRMZM2G382341,Metabolite,X.5988..Sucrose..23.988..s100,GRoot,1
GRMZM2G382341,Metabolite,X.5988..Sucrose..23.988..s100,GShoot,1
GRMZM2G382345,Metabolite,X.750..glycine..10.456..s100,L3Base,1
GRMZM2G382345,Metabolite,X.938..nicotinic.acid..10.27,L3Tip,1
GRMZM2G382413,Female Inflorescence,EarLength,L3Tip,0.700797557030214
GRMZM2G382413,Metabolite,X.938..nicotinic.acid..10.27,L3Tip,1
GRMZM2G382413,other,SeedSetLength,L3Tip,0.96045556042522
GRMZM2G383833,Metabolite,X.2116..alpha.tocophereol..27.379,L3Base,0.0040666661858495
GRMZM2G383833,Metabolite,X.6255..maltose.1..24.702,LMAD,1
GRMZM2G384339,Metabolite,X.791..DL.isoleucine.2..10.225,GRoot,1
GRMZM2G384339,Metabolite,X.892..myo.inositol..19.354..s100,LMAD,1
GRMZM2G385925,Metabolite,X.239..Beta..alanine..1..12.044,LMAN,1
GRMZM2G385925,Metabolite,X.6255..maltose.1..24.702,LMAD,1
GRMZM2G387383,Metabolite,X.5460935..turanose.1..24.81,LMAD,1
GRMZM2G387383,Metabolite,X.738..L.glutamine.2..14.083,GShoot,1
GRMZM2G387603,Metabolite,X.12647..L.homoserine.2..12.359,L3Tip,1
GRMZM2G387603,Metabolite,X.6912..xylitol..15.376,L3Tip,1
GRMZM2G388148,Female Inflorescence,EarLength,L3Base,0.0731952302643402
GRMZM2G388148,Metabolite,X.6537496..chlorogenic.acid.1..26.37,L3Base,1
GRMZM2G388297,Metabolite,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,GRoot,1
GRMZM2G388297,Metabolite,X.439451..galactinol.2..26.479,LMAD,1
GRMZM2G388420,Metabolite,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,L3Base,1
GRMZM2G388420,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,LMAD,1
GRMZM2G388684,Metabolite,X.700..ethanolamine..9.879,L3Base,1
GRMZM2G388684,other,TasselBranchLength,GRoot,1
GRMZM2G389450,Metabolite,X.5960..aspartic.acid.2..13.207,LMAD,1
GRMZM2G389450,other,EarDiameter,Kern,1
GRMZM2G390076,Metabolite,X.1549111..caffeic.acid..19.755,LMAD,1
GRMZM2G390076,other,TasselBranchLength,L3Tip,0.040830045425646
GRMZM2G390400,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,GShoot,0.0664333013214924
GRMZM2G390400,Metabolite,X.8742..shikimic.acid..16.433..s100,LMAD,1
GRMZM2G390400,Metabolite,X.971..oxalic.acid..7.883,L3Tip,0.00415098605824626
GRMZM2G390876,Metabolite,X.6255..maltose..2..24.915,L3Tip,1
GRMZM2G390876,Metabolite,X.6912..xylitol..15.376,GRoot,1
GRMZM2G390876,Metabolite,X.700..ethanolamine..9.879,L3Tip,1
GRMZM2G390896,Flowering Time,AnthesistoSilkInterval,GRoot,0.271146873360082
GRMZM2G390896,Metabolite,X.892..myo.inositol..19.354..s100,L3Tip,0.0324158849069249
GRMZM2G391831,other,SeedSetLength,LMAN,0.000364326140821269
GRMZM2G391831,Seed Traits,EarWeight,LMAN,0.00378001532638428
GRMZM2G392116,Metabolite,X.642609..trans.caftaric.acid.2..25.529,L3Tip,1
GRMZM2G392116,Metabolite,X.8742..shikimic.acid..16.433..s100,L3Base,1
GRMZM2G392975,Metabolite,X.444266..maleic.acid..10.323,LMAN,1
GRMZM2G392975,Metabolite,X.6255..maltose..2..24.915,L3Tip,1
GRMZM2G392975,Metabolite,X.6508..quinic.acid..17.076..s100,L3Tip,1
GRMZM2G394027,Female Inflorescence,CobDiameter,Kern,0.924615888470846
GRMZM2G394027,Metabolite,X.6508..quinic.acid..17.076..s100,GShoot,1
GRMZM2G394027,other,NIRProtein,GRoot,0.0828361911164586
GRMZM2G394027,other,NIRProtein,L3Base,1
GRMZM2G394212,Metabolite,X.1001..phenethylamine..13.742,L3Tip,0.00651091783540903
GRMZM2G394212,Metabolite,X.51..alpha.ketoglutaric.acid..13.859,LMAD,0.753181179049101
GRMZM2G394212,other,NIROil,LMAD,1
GRMZM2G394212,other,NIROil,LMAN,1
GRMZM2G396773,Metabolite,X.5460935..turanose.1..24.81,GRoot,1
GRMZM2G396773,Metabolite,X.892..myo.inositol..19.354..s100,GRoot,0.00246379211009207
GRMZM2G396856,Metabolite,X.6057..tyrosine.2..17.871,GShoot,1
GRMZM2G396856,Metabolite,X.9750..citrulline.2..16.691,GShoot,1
GRMZM2G398135,Metabolite,X.51..alpha.ketoglutaric.acid..13.859,Kern,0.514044949023532
GRMZM2G398135,Metabolite,X.5460935..turanose.1..24.81,L3Base,1
GRMZM2G398500,Male Inflorescence,TasselPrimaryBranches,LMAN,0.0155164085455226
GRMZM2G398500,Metabolite,X.3037582..mucic.acid..18.907,Kern,1
GRMZM2G398500,other,TasselBranchLength,LMAD,1
GRMZM2G398755,Metabolite,X.51..alpha.ketoglutaric.acid..13.859,Kern,1
GRMZM2G398755,Metabolite,X.51..alpha.ketoglutaric.acid..13.859,LMAD,1
GRMZM2G399183,Metabolite,X.239..Beta..alanine..1..12.044,GShoot,0.00531181073327791
GRMZM2G399183,Metabolite,X.5951..L.serine.2..11.174..s100,GShoot,0.151432050541765
GRMZM2G399212,Metabolite,X.439242..Raffinose..29.282,GShoot,1
GRMZM2G399212,Metabolite,X.6255..maltose.1..24.702,LMAD,1
GRMZM2G399212,Metabolite,X.938..nicotinic.acid..10.27,LMAD,1
GRMZM2G399844,Development,EarHeight,L3Base,1
GRMZM2G399844,Flowering Time,DaystoSilk,GShoot,1
GRMZM2G399844,Flowering Time,GDDDaystoSilk,GShoot,1
GRMZM2G399844,Flowering Time,GDDDaystoSilk,L3Base,0.958490977201194
GRMZM2G399844,Flowering Time,GDDDaystoTassel,L3Base,1
GRMZM2G399844,Leaf Morphology,LeafLength,GRoot,1
GRMZM2G399844,Leaf Morphology,LeafLength,GShoot,1
GRMZM2G399844,Leaf Morphology,LeafLength,Kern,0.0931783271384345
GRMZM2G399844,Leaf Morphology,LeafLength,L3Base,0.798283839880745
GRMZM2G399844,Leaf Morphology,LeafLength,L3Tip,1
GRMZM2G400135,Female Inflorescence,CobDiameter,L3Tip,0.00284745942140674
GRMZM2G400135,Flowering Time,GDDAnthesis.SilkingInterval,L3Base,0.00204572074213161
GRMZM2G400602,Flowering Time,AnthesistoSilkInterval,GShoot,0.0011805050425262
GRMZM2G400602,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,GRoot,1
GRMZM2G400725,Metabolite,X.311..citric.acid..16.615..s100,L3Tip,1
GRMZM2G400725,Metabolite,X.439242..Raffinose..29.282,GShoot,1
GRMZM2G400725,Metabolite,X.92824..D.malic.acid..12.794..s100,GShoot,0.543846660552938
GRMZM2G401062,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,L3Tip,0.0203541988223477
GRMZM2G401062,Metabolite,X.128869..galactonic.acid.2..18.504,GShoot,1
GRMZM2G401062,Metabolite,X.236..L.asparagine.2..14.984,L3Tip,0.0467861225087947
GRMZM2G401831,Metabolite,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,GRoot,1
